web_scraper_order,web_scraper_start_url,name,price,adress,image_link
"1765055506-275","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bergers Allemands","165 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3672231"
"1765055506-276","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Allemand","180 000CFA","Mariste, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3671351"
"1765055506-277","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois belge","400 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-belge-3651393"
"1765055506-278","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichon","400 000CFA","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-3643086"
"1765055506-279","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichon","400 000CFA","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-3643080"
"1765055506-280","https://sn.coinafrique.com/categorie/chiens?page=7","Berger Malinois","250 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-malinois-3641088"
"1765055506-281","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Berger","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-3620132"
"1765055506-282","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot femelle","80 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-3620121"
"1765055506-283","https://sn.coinafrique.com/categorie/chiens?page=7","Bichon Maltais","200 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3609624"
"1765055506-284","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","150 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-3606222"
"1765055506-285","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Bichon Maltais","250 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-bichon-maltais-3605748"
"1765055506-286","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots bergers allemands","170 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3605422"
"1765055506-287","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot mâle Pitbull","120 000CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-male-pitbull-3596319"
"1765055506-288","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots croisés","150 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-croises-3590682"
"1765055506-289","https://sn.coinafrique.com/categorie/chiens?page=7","Berger allemand femelle","80 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelle-3588708"
"1765055506-290","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Berger Malinois","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-3586169"
"1765055506-291","https://sn.coinafrique.com/categorie/chiens?page=7","Berger allemand","400 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-3580502"
"1765055506-292","https://sn.coinafrique.com/categorie/chiens?page=7","Caniche","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-3576029"
"1765055506-293","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Berger","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-husky-berger-3567601"
"1765055506-294","https://sn.coinafrique.com/categorie/chiens?page=7","Caniches","200 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniches-3564716"
"1765055506-295","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots malinois","150 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3560042"
"1765055506-296","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Rottweiler","200 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-rottweiler-3559497"
"1765055506-297","https://sn.coinafrique.com/categorie/chiens?page=7","Femelle pitt","130 000CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/femelle-pitt-3555055"
"1765055506-298","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","Prix sur demande","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-3554069"
"1765055506-299","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots berger allemand","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3542781"
"1765055506-300","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche","200 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3539780"
"1765055506-301","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Dogue Allemand croisé Berger","150 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-dogue-allemand-croise-berger-3538695"
"1765055506-302","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Amstaff","150 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-amstaff-3538182"
"1765055506-303","https://sn.coinafrique.com/categorie/chiens?page=7","Dalmatien","500 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/dalmatien-3535198"
"1765055506-304","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull mâle","110 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-male-3532010"
"1765055506-305","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots malinois","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-3528607"
"1765055506-306","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Bulldog Français","Prix sur demande","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bulldog-francais-3526979"
"1765055506-307","https://sn.coinafrique.com/categorie/chiens?page=7","Chien malinois","200 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-3526946"
"1765055506-308","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Samoyede","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-samoyede-3523984"
"1765055506-309","https://sn.coinafrique.com/categorie/chiens?page=7","Pitbull","150 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbull-3523897"
"1765055506-310","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichons Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-3518812"
"1765055506-311","https://sn.coinafrique.com/categorie/chiens?page=7","Husky blanc sibérie","600 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/husky-blanc-siberie-3515349"
"1765055506-312","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-3512030"
"1765055506-313","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots caniches","200 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-caniches-3509769"
"1765055506-314","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","150 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3508870"
"1765055506-315","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Rottweiler","200 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-3508376"
"1765055506-316","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pitbull","130 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-3507395"
"1765055506-317","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichon maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3499830"
"1765055506-318","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Pékinois","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pekinois-3498824"
"1765055506-319","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Doberman","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-doberman-3495193"
"1765055506-320","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Bichons maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-3489697"
"1765055506-321","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots labrador mâle","260 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-male-3489190"
"1765055506-322","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Caniche","250 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-3486056"
"1765055506-323","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots Carlin","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-carlin-3482498"
"1765055506-324","https://sn.coinafrique.com/categorie/chiens?page=7","Chien","350 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-3480830"
"1765055506-325","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichons maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-maltais-3480182"
"1765055506-326","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky","400 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-husky-3474340"
"1765055506-327","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Pittbull","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pittbull-3474335"
"1765055506-328","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot berger allemand","165 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3460832"
"1765055506-329","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Berger Allemand","130 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3450883"
"1765055506-330","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot labrador","350 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3449348"
"1765055506-331","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Siberien","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-husky-siberien-3443483"
"1765055506-332","https://sn.coinafrique.com/categorie/chiens?page=7","Chien Husky Siberien","350 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-husky-siberien-3443479"
"1765055506-333","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot pitbull","250 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3442911"
"1765055506-334","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichon maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3428785"
"1765055506-335","https://sn.coinafrique.com/categorie/chiens?page=7","Chien pitbull mâle","170 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-male-3426533"
"1765055506-336","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3424026"
"1765055506-337","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3423235"
"1765055506-338","https://sn.coinafrique.com/categorie/chiens?page=7","Chien bichon maltais mâle","200 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-bichon-maltais-male-3412462"
"1765055506-339","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot bichon","170 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3410404"
"1765055506-340","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Cairn Terrier","75 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-cairn-terrier-3403879"
"1765055506-341","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots bergers allemands","175 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-3401220"
"1765055506-342","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Cockers","300 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-cockers-3392834"
"1765055506-343","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot berger allemand pur-sang","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-pur-sang-3386631"
"1765055506-344","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot labrador","115 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-3384914"
"1765055506-345","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots berger allemand","175CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3378709"
"1765055506-346","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots berger allemand","175CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3378644"
"1765055506-347","https://sn.coinafrique.com/categorie/chiens?page=7","Femelle berger","220CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/femelle-berger-3376533"
"1765055506-348","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot berger allemand","150 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3368938"
"1765055506-349","https://sn.coinafrique.com/categorie/chiens?page=7","Pitbull pur-sang","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbull-pur-sang-3368452"
"1765055506-350","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot pitbull","300 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3367797"
"1765055506-351","https://sn.coinafrique.com/categorie/chiens?page=7","Chien berger belge malinois","300 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-belge-malinois-3366373"
"1765055506-352","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots boerboels","450 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-boerboels-3366238"
"1765055506-353","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot Bichon maltais","300 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3358891"
"1765055506-354","https://sn.coinafrique.com/categorie/chiens?page=7","Chiots berger allemand","100 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3348655"
"1765055506-355","https://sn.coinafrique.com/categorie/chiens?page=7","Chiot","150 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3347884"
"1765056303-356","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots cane corso","350 000CFA","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-4034427"
"1765056303-357","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots bichon","130 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-4027584"
"1765056303-358","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bichons","30 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-4025449"
"1765056303-359","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Bichon","130 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4025445"
"1765056303-360","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Husky","150 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-husky-4023358"
"1765056303-361","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Husky","200 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-4018249"
"1765056303-362","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Allemand","150 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4005622"
"1765056303-363","https://sn.coinafrique.com/categorie/chiens?page=6","Mâle Pitbull","120 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/male-pitbull-3997099"
"1765056303-364","https://sn.coinafrique.com/categorie/chiens?page=6","Femelle Berger Allemand","250 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/femelle-berger-allemand-3989786"
"1765056303-365","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Bichon Maltais","120 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-3975894"
"1765056303-366","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","250 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3962314"
"1765056303-367","https://sn.coinafrique.com/categorie/chiens?page=6","Berger Malinois","1 200 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-malinois-3961682"
"1765056303-368","https://sn.coinafrique.com/categorie/chiens?page=6","Berger Malinois","1 200 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-malinois-3961680"
"1765056303-369","https://sn.coinafrique.com/categorie/chiens?page=6","Femelle Husky","500 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/femelle-husky-3950534"
"1765056303-370","https://sn.coinafrique.com/categorie/chiens?page=6","Mâle Boerbull","600 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/male-boerbull-3950528"
"1765056303-371","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots  Berger Allemand","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3940749"
"1765056303-372","https://sn.coinafrique.com/categorie/chiens?page=6","Bergers Belges Malinois","200 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bergers-belges-malinois-3939343"
"1765056303-373","https://sn.coinafrique.com/categorie/chiens?page=6","Bichon maltais","300 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3936588"
"1765056303-374","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Allemand","150 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3919086"
"1765056303-375","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Béninois Marocain","150 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-beninois-marocain-3917424"
"1765056303-376","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger allemand mâle","200 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-male-3910219"
"1765056303-377","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Rottweilers","250 000CFA","Ouest Foire, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rottweilers-3905906"
"1765056303-378","https://sn.coinafrique.com/categorie/chiens?page=6","Chien Berger Allemand","250 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-3900127"
"1765056303-379","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots métisse malinois et berger belge","120 000CFA","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-metisse-malinois-et-berger-belge-3899662"
"1765056303-380","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots  Bichon","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-3897557"
"1765056303-381","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots  Berger Allemand","135 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3895930"
"1765056303-382","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Pinschers toy","400 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pinschers-toy-3893750"
"1765056303-383","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bulldogs français","500 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldogs-francais-3893742"
"1765056303-384","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bulldogs français","500 000CFA","Sacré-Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bulldogs-francais-3893728"
"1765056303-385","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Berger Allemand","150 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-3890175"
"1765056303-386","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot femelle boerboel","550 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-boerboel-3874975"
"1765056303-387","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Malinois femelle","300 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-femelle-3874592"
"1765056303-388","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Yorkshire Toy","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-yorkshire-toy-3868293"
"1765056303-389","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-3865651"
"1765056303-390","https://sn.coinafrique.com/categorie/chiens?page=6","Bichon maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-3865643"
"1765056303-391","https://sn.coinafrique.com/categorie/chiens?page=6","Caniche bichon","200 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-3861980"
"1765056303-392","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot berger allemand","150 000CFA","Ngaparou, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3858177"
"1765056303-393","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Berger Malinois","250 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-malinois-3847815"
"1765056303-394","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Husky","400 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3842536"
"1765056303-395","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot pitbull","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-3834868"
"1765056303-396","https://sn.coinafrique.com/categorie/chiens?page=6","Pitbull","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbull-3834863"
"1765056303-397","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot  Husky","390 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3833295"
"1765056303-398","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot   Bichon","210 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3833288"
"1765056303-399","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","150 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3832175"
"1765056303-400","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots Bichons Maltais","360 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-3830263"
"1765056303-401","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot pittbull mâle","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pittbull-male-3828012"
"1765056303-402","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Husky","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-3828001"
"1765056303-403","https://sn.coinafrique.com/categorie/chiens?page=6","Husky Sibérien","600 000CFA","Diamalaye 1, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/husky-siberien-3826391"
"1765056303-404","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot bichon","250 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-3812064"
"1765056303-405","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Berger Allemand","200 000CFA","Ngaparou, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-3807360"
"1765056303-406","https://sn.coinafrique.com/categorie/chiens?page=6","Pit bull terrier","100 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pit-bull-terrier-3807116"
"1765056303-407","https://sn.coinafrique.com/categorie/chiens?page=6","Chienne Husky","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chienne-husky-3804084"
"1765056303-408","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot Samoyede","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-samoyede-3799036"
"1765056303-409","https://sn.coinafrique.com/categorie/chiens?page=6","Chiot","100 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-3798734"
"1765056303-410","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots métisses","100 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-metisses-3796617"
"1765056303-411","https://sn.coinafrique.com/categorie/chiens?page=6","Chiens","100 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-3796612"
"1765056303-412","https://sn.coinafrique.com/categorie/chiens?page=6","Chiots","200 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-3795668"
